"season","date","home_team","guest_team","score","home_score","guest_score","odds_1","odds_x","odds_2","explore_id","outcome","ftr"
"Elitserien 2013/2014","26.12.2013","Kristianstad","Lund","32:17","32","17","1.07","15.27","11.12","Ig4NfxXm",,"1"
"Elitserien 2013/2014","26.12.2013","Onnereds","Redbergslids","23:28","23","28","4.25","10.83","1.30","OW4JeIHs",,"2"
"Elitserien 2011/2012","22.12.2011","Lugi","Ystads IF","28:22","28","22","2.00","8.44","2.07","M3ggEL6N",,"1"
"Elitserien 2011/2012","21.12.2011","Guif","Kristianstad","27:25","27","25","1.19","12.36","5.50","hvYYGNM4",,"1"
"Elitserien 2011/2012","21.12.2011","Redbergslids","Drott","31:33","31","33","1.76","8.88","2.37","rDfkF1iH",,"2"
"Elitserien 2011/2012","21.12.2011","Skovde","Malmo","26:24","26","24","1.54","9.89","2.84","dCvQIqhh",,"1"
"Elitserien 2011/2012","21.12.2011","Tumba","Aranas","33:32","33","32","2.26","8.91","1.83","AFrUH37b",,"1"
"Elitserien 2011/2012","19.12.2011","Aranas","Lugi","22:32","22","32","1.72","9.53","2.42","2kuMJPxn",,"2"
"Elitserien 2011/2012","19.12.2011","Malmo","Redbergslids","26:25","26","25","1.60","9.92","2.71","pjA1C8VI",,"1"
"Elitserien 2011/2012","19.12.2011","Savehof","Alingsas","21:26","21","26","1.25","12.05","4.71","ObtIK5Nu",,"2"
"Elitserien 2011/2012","18.12.2011","Drott","Tumba","42:33","42","33","1.17","13.78","5.67","028kFAo0",,"1"
"Elitserien 2010/2011","02.02.2011","Redbergslids","Lindesberg","33:28","33","28","","","","8zr8DZgU",,"1"
"Elitserien 2010/2011","02.02.2011","Savehof","Drott","31:26","31","26","","","","OWVUWdfh",,"1"
"Elitserien 2010/2011","02.02.2011","Ystads IF","Skovde","27:35","27","35","","","","fXw4EFvO",,"2"
"Elitserien 2010/2011","30.12.2010","Aranas","Savehof","26:35","26","35","","","","0Av0FePH",,"2"
"Elitserien 2010/2011","29.12.2010","Drott","Hammarby","30:28","30","28","","","","MJudGyAB",,"1"
"Elitserien 2010/2011","29.12.2010","Kristianstad","Guif","20:24","20","24","","","","4roiHHf5",,"2"
"Elitserien 2009/2010","18.12.2009","Ystads IF","Redbergslids","28:33","28","33","1.29","11.18","4.11","27tWruWs",,"2"
"Elitserien 2009/2010","16.12.2009","Guif","Savehof","30:29","30","29","1.86","8.63","2.21","GIvN1Hp3",,"1"
"Elitserien 2009/2010","16.12.2009","Hammarby","Kristianstad","33:21","33","21","1.36","10.98","3.59","pfOSwEhd",,"1"
"Elitserien 2009/2010","16.12.2009","Lund","Helsingborg","30:27","30","27","1.53","10.10","2.85","63POvfwj",,"1"
"Elitserien 2009/2010","16.12.2009","Redbergslids","Lindesberg","28:35","28","35","1.51","10.07","2.90","xYSVaeFF",,"2"
"Elitserien 2009/2010","16.12.2009","Ystads IF","Alingsas","27:19","27","19","1.89","8.74","2.16","67XZbFUL",,"1"
"Elitserien 2009/2010","15.12.2009","Skovde","Drott","29:33","29","33","1.63","9.41","2.61","bsUR0y09",,"2"
"Elitserien 2009/2010","14.12.2009","Savehof","Lund","33:26","33","26","1.19","12.62","5.47","Qi8RuzOq",,"1"
"Elitserien 2009/2010","13.12.2009","Alingsas","Malmo","29:24","29","24","1.17","12.68","5.87","jo6zlbG3",,"1"
"Elitserien 2009/2010","13.12.2009","Helsingborg","Hammarby","27:27","27","27","2.55","9.17","1.65","Uy5vmIV9",,"X"
"Elitserien 2008/2009","10.12.2008","Tumba","Drott","27:30","27","30","3.98","11.60","1.29","0QiiCXxk",,"2"
"Elitserien 2008/2009","08.12.2008","Savehof","Lindesberg","37:27","37","27","1.11","14.83","7.39","QFHxwIfp",,"1"
"Elitserien 2008/2009","07.12.2008","Lugi","IFK Ystads","40:18","40","18","1.07","15.23","9.50","IgnVSOZm",,"1"
"Elitserien 2008/2009","07.12.2008","Ystads IF","Lund","30:27","30","27","1.54","10.16","2.77","zVdQT4Ks",,"1"
"Elitserien 2008/2009","07.12.2008","Alingsas","Skovde","31:30","31","30","1.55","10.09","2.74","4n6fZQdK",,"1"
"Elitserien 2008/2009","07.12.2008","Drott","Tumba","36:30","36","30","1.13","14.24","6.46","b95bYpCQ",,"1"
"Elitserien 2008/2009","07.12.2008","Trelleborg","Redbergslids","31:27","31","27","2.67","10.35","1.58","029sSrkf",,"1"
"Elitserien 2008/2009","06.12.2008","Hammarby","Guif","33:30","33","30","1.71","9.41","2.41","noAj9pL7",,"1"
"Elitserien 2008/2009","04.12.2008","Lindesberg","Redbergslids","29:29","29","29","1.74","9.49","2.35","I5vBmB7Q",,"X"
"Elitserien 2004/2005","19.12.2004","Tumba","Hammarby","24:22","24","22","2.83","9.28","1.51","Kj0RvImU",,"1"
"Elitserien 2004/2005","17.12.2004","Kroppskultur","Lund","32:28","32","28","1.44","9.47","3.07","QT0NubYN",,"1"
"Elitserien 2004/2005","15.12.2004","Drott","Savehof","31:29","31","29","2.41","8.55","1.69","WU7EsK3B",,"1"
"Elitserien 2004/2005","15.12.2004","IFK Ystads","Skovde","33:35","33","35","2.50","8.78","1.64","EgcJtvJH",,"2"
"Elitserien 2004/2005","13.12.2004","Guif","Lugi","24:18","24","18","1.55","9.73","2.67","pE52pMJh",,"1"
"Elitserien 2004/2005","13.12.2004","Lund","Kroppskultur","23:23","23","23","1.85","9.31","2.13","O446qtZb",,"X"
"Elitserien 2004/2005","13.12.2004","Redbergslids","Vasteras Irsta HF","36:18","36","18","1.10","11.66","7.49","hv9Ar0l5",,"1"
"Elitserien 2004/2005","12.12.2004","Hammarby","Tumba","31:28","31","28","1.24","11.12","4.52","2kGco24n",,"1"
"Elitserien 2004/2005","12.12.2004","Heid","Djurgardens","33:25","33","25","1.85","9.11","2.13","lnCgnrkt",,"1"
"Handbollsligan 2017/2018","14.12.2017","Ystads IF","Malmo","29:26","29","26","1.93","8.21","2.23","zHNXACSG",,"1"
"Handbollsligan 2017/2018","13.12.2017","Alingsas","Hammarby","35:26","35","26","1.14","13.83","7.58","4I6MDErb",,"1"
"Handbollsligan 2017/2018","13.12.2017","Skovde","Karlskrona","31:29","31","29","1.25","11.18","4.97","r95QCYc4",,"1"
"Handbollsligan 2017/2018","12.12.2017","Guif","Redbergslids","21:33","21","33","2.02","8.18","2.13","nsCHEfTi",,"2"
"Handbollsligan 2017/2018","11.12.2017","Ricoh","Savehof","28:24","28","24","3.97","9.35","1.37","z3radDDN",,"1"
"Handbollsligan 2017/2018","10.12.2017","Lugi","Helsingborg","27:24","27","24","1.08","16.37","10.77","fmPVjiyo",,"1"
"Handbollsligan 2017/2018","10.12.2017","Malmo","Aranas","27:19","27","19","1.04","18.75","14.78","8jDDFzEo",,"1"
"Handbollsligan 2017/2018","09.12.2017","Kristianstad","Ystads IF","39:28","39","28","1.25","10.87","5.12","IRX3eXST",,"1"
"Handbollsligan 2017/2018","08.12.2017","Savehof","Guif","29:27","29","27","1.43","9.50","3.56","AeomaFT4",,"1"
"Elitserien 2015/2016","18.12.2015","Malmo","Alingsas","28:25","28","25","2.61","8.63","1.68","zmG1SWms",,"1"
"Elitserien 2015/2016","18.12.2015","Savehof","Redbergslids","22:28","22","28","1.50","9.69","3.12","ldsqAkYC",,"2"
"Elitserien 2015/2016","17.12.2015","Drott","Kristianstad","24:31","24","31","24.20","24.23","1.00","StgzCB30",,"2"
"Elitserien 2015/2016","16.12.2015","Hammarby","Ystads IF","23:26","23","26","2.00","8.59","2.11","tQfSDXYm",,"2"
"Elitserien 2015/2016","16.12.2015","Karlskrona","Skovde","32:21","32","21","1.55","9.50","2.93","KGgWCilf",,"1"
"Elitserien 2015/2016","16.12.2015","Lugi","Ricoh","21:21","21","21","1.27","11.75","4.66","b15NEDJs",,"X"
"Elitserien 2013/2014","26.12.2013","Rimbo","Alingsas","32:32","32","32","5.69","12.22","1.20","dp3Rgdnf",,"X"
"Elitserien 2013/2014","26.12.2013","Savehof","Ystads IF","27:25","27","25","1.40","9.74","3.56","QePr2KvE",,"1"
"Elitserien 2013/2014","22.12.2013","Alingsas","Savehof","32:31","32","31","1.61","9.24","2.71","bky1wy2D",,"1"
"Elitserien 2013/2014","22.12.2013","Lund","Onnereds","27:27","27","27","1.31","10.71","4.19","OWrltwIf",,"X"
"Elitserien 2013/2014","22.12.2013","Redbergslids","Hammarby","26:22","26","22","1.55","9.67","2.87","U9qpsJ2l",,"1"
"Elitserien 2013/2014","22.12.2013","Skovde","Kristianstad","28:29","28","29","2.92","9.70","1.53","KbxcvHn7",,"2"
"Elitserien 2013/2014","21.12.2013","Rimbo","Guif","22:30","22","30","6.49","12.83","1.16","jJptramr",,"2"
"Elitserien 2011/2012","18.12.2011","Hammarby","Ystads IF","31:36","31","36","3.19","10.75","1.44","IwJpGjWg",,"2"
"Elitserien 2011/2012","18.12.2011","Kristianstad","Skovde","26:22","26","22","1.67","9.64","2.51","CxCgEU06",,"1"
"Elitserien 2011/2012","18.12.2011","Lund","Guif","22:30","22","30","5.10","12.78","1.21","6aBcDlGC",,"2"
"Elitserien 2011/2012","15.12.2011","Lugi","Drott","24:22","24","22","1.88","8.78","2.18","zVeYGWGm",,"1"
"Elitserien 2011/2012","14.12.2011","Alingsas","Hammarby","33:18","33","18","1.16","13.32","6.04","C80a0BW6",,"1"
"Elitserien 2011/2012","14.12.2011","Guif","Savehof","30:27","30","27","1.78","9.18","2.32","jaa3aVoD",,"1"
"Elitserien 2011/2012","14.12.2011","Redbergslids","Kristianstad","29:33","29","33","1.57","9.90","2.76","6eiUHC1s",,"2"
